log_code,user_code,event_timestamp,ip_address,resource,action,status,location,device_type,session_id,failure_reason
L00084833,U00431,2026-07-14T06:55:30.163630+00:00,10.10.9.58,Reports,VIEW,success,Pune,desktop,S387288,
L00084834,U00670,2026-07-23T11:18:34.163638+00:00,10.10.6.68,Reports,DOWNLOAD,success,Pune,mobile,S204167,
L00084835,U00362,2026-07-27T03:51:25.163646+00:00,10.10.3.232,Documents,DOWNLOAD,success,Bangalore,desktop,S237225,
L00084836,U00746,2026-06-12T02:36:43.163655+00:00,10.10.15.211,Transactions,VIEW,success,Chennai,desktop,S251507,
L00084837,U00801,2026-06-10T09:58:03.163663+00:00,10.10.3.231,Profile,DOWNLOAD,success,Mumbai,desktop,S875881,
L00084838,U00832,2026-07-11T01:42:59.163670+00:00,10.10.4.235,Reports,READ,success,Mumbai,tablet,S968165,
L00084839,U00405,2026-08-19T20:51:44.163678+00:00,10.10.13.59,Profile,READ,success,Bangalore,mobile,S913411,
L00084840,U00890,2026-08-09T14:31:12.163685+00:00,10.10.16.98,Documents,READ,success,Mumbai,mobile,S508731,
L00084841,U00463,2026-07-30T13:33:32.163693+00:00,10.10.5.217,Documents,VIEW,success,Ahmedabad,tablet,S767264,
L00084842,U00565,2026-09-04T12:14:41.163700+00:00,10.10.15.24,Dashboard,READ,success,Kolkata,laptop,S671692,
L00084843,U00578,2026-06-13T13:27:40.163708+00:00,10.10.1.188,Dashboard,READ,success,Pune,mobile,S140828,
L00084844,U00200,2026-06-19T01:07:55.163715+00:00,10.10.9.77,Transactions,READ,success,Mumbai,tablet,S364735,
L00084845,U00082,2026-08-03T05:45:19.163722+00:00,10.10.15.14,Profile,VIEW,success,Chennai,tablet,S920021,
L00084846,U00991,2026-07-05T14:05:27.163733+00:00,10.10.16.147,Dashboard,READ,success,Hyderabad,tablet,S874795,
L00084847,U00200,2026-06-24T18:18:34.163741+00:00,10.10.17.254,Profile,VIEW,success,Mumbai,tablet,S864748,
L00084848,U00606,2026-07-14T02:36:51.163749+00:00,10.10.1.32,Documents,READ,success,Chennai,laptop,S288655,
L00084849,U00894,2026-08-24T17:21:32.163758+00:00,10.10.14.135,Dashboard,VIEW,success,Delhi,mobile,S983649,
L00084850,U00563,2026-07-10T19:48:17.163766+00:00,10.10.1.67,Reports,VIEW,success,Mumbai,tablet,S450500,
L00084851,U00226,2026-06-13T08:18:57.163774+00:00,10.10.3.208,Documents,DOWNLOAD,success,Bangalore,tablet,S836119,
L00084852,U00033,2026-08-15T18:08:47.163782+00:00,10.10.17.222,Reports,READ,success,Chennai,laptop,S841015,
L00084853,U00528,2026-07-14T07:00:07.163789+00:00,10.10.19.241,Documents,READ,success,Mumbai,laptop,S729427,
L00084854,U00350,2026-09-05T14:13:51.163797+00:00,10.10.1.218,Dashboard,READ,success,Bangalore,desktop,S909292,
L00084855,U00745,2026-09-02T10:25:00.163804+00:00,10.10.6.108,Transactions,DOWNLOAD,success,Ahmedabad,desktop,S487354,
L00084856,U00405,2026-07-22T14:05:13.163815+00:00,10.10.3.68,Reports,READ,success,Bangalore,laptop,S223722,
L00084857,U00308,2026-06-12T17:54:36.163823+00:00,10.10.20.230,Dashboard,READ,success,Hyderabad,laptop,S305301,
L00084858,U00459,2026-08-27T21:01:31.163832+00:00,10.10.7.36,Profile,DOWNLOAD,success,Hyderabad,desktop,S105101,
L00084859,U00899,2026-09-05T04:06:35.163839+00:00,10.10.20.224,Transactions,VIEW,success,Chennai,laptop,S889722,
L00084860,U00836,2026-06-21T04:24:00.163847+00:00,10.10.15.223,Reports,DOWNLOAD,success,Hyderabad,desktop,S276795,
L00084861,U00112,2026-08-11T17:29:16.163855+00:00,10.10.11.73,Transactions,READ,success,Kolkata,mobile,S694915,
L00084862,U00199,2026-06-19T02:44:48.163863+00:00,10.10.11.24,Transactions,DOWNLOAD,success,Kolkata,mobile,S633100,
L00084863,U00170,2026-08-21T21:04:47.163870+00:00,10.10.17.72,Transactions,READ,success,Delhi,mobile,S660293,
L00084864,U00914,2026-08-07T19:11:46.163878+00:00,10.10.6.239,Transactions,DOWNLOAD,success,Pune,mobile,S511852,
L00084865,U00033,2026-09-02T21:34:02.163885+00:00,10.10.13.79,Transactions,DOWNLOAD,success,Chennai,desktop,S435052,
L00084866,U00237,2026-06-17T05:06:33.163895+00:00,10.10.5.121,Documents,DOWNLOAD,success,Kolkata,laptop,S444891,
L00084867,U00362,2026-07-23T15:52:42.163903+00:00,10.10.7.228,Reports,VIEW,success,Bangalore,desktop,S352191,
L00084868,U00271,2026-06-30T02:11:52.163911+00:00,10.10.11.62,Dashboard,DOWNLOAD,success,Ahmedabad,laptop,S796268,
L00084869,U00581,2026-08-05T13:31:21.163918+00:00,10.10.17.109,Transactions,DOWNLOAD,success,Kolkata,desktop,S112094,
L00084870,U00707,2026-08-24T01:17:00.163928+00:00,10.10.16.241,Profile,VIEW,success,Bangalore,laptop,S424722,
L00084871,U00630,2026-08-05T22:29:58.163937+00:00,10.10.9.59,Transactions,VIEW,success,Pune,tablet,S576935,
L00084872,U00415,2026-09-04T05:01:42.163945+00:00,10.10.11.246,Reports,DOWNLOAD,success,Hyderabad,mobile,S353798,
L00084873,U00795,2026-07-01T16:12:10.163952+00:00,10.10.5.216,Transactions,DOWNLOAD,success,Pune,desktop,S990281,
L00084874,U00701,2026-07-06T16:49:52.163960+00:00,10.10.3.13,Dashboard,VIEW,success,Delhi,desktop,S459962,
L00084875,U00684,2026-06-22T20:51:50.163968+00:00,10.10.12.54,Profile,READ,success,Mumbai,laptop,S726315,
L00084876,U00495,2026-06-27T17:09:18.163978+00:00,10.10.18.160,Transactions,DOWNLOAD,success,Bangalore,laptop,S975266,
L00084877,U00075,2026-07-30T23:05:56.163986+00:00,10.10.12.228,Documents,VIEW,success,Pune,desktop,S592205,
L00084878,U00410,2026-07-07T23:21:09.163993+00:00,10.10.16.195,Documents,VIEW,success,Pune,desktop,S715986,
L00084879,U00697,2026-09-01T05:47:35.164004+00:00,10.10.11.223,Transactions,DOWNLOAD,success,Ahmedabad,tablet,S912141,
L00084880,U00295,2026-06-17T10:27:13.164011+00:00,10.10.12.65,Transactions,VIEW,success,Kolkata,laptop,S223041,
L00084881,U00740,2026-07-23T20:20:45.164018+00:00,10.10.1.97,Dashboard,VIEW,success,Delhi,tablet,S552348,
L00084882,U00033,2026-09-02T05:04:49.164029+00:00,10.10.12.35,Documents,READ,success,Chennai,laptop,S795477,
L00084883,U00096,2026-07-07T22:57:12.164037+00:00,10.10.14.109,Transactions,READ,success,Pune,desktop,S235624,
L00084884,U00767,2026-06-08T23:31:31.164046+00:00,10.10.4.186,Dashboard,DOWNLOAD,success,Bangalore,tablet,S606342,
L00084885,U00838,2026-06-18T16:34:54.164054+00:00,10.10.14.163,Documents,READ,success,Bangalore,mobile,S966130,
L00084886,U00342,2026-08-21T12:28:38.164065+00:00,10.10.19.166,Transactions,VIEW,success,Chennai,mobile,S925628,
L00084887,U00327,2026-08-14T16:47:45.164072+00:00,10.10.6.215,Documents,DOWNLOAD,success,Mumbai,desktop,S733835,
L00084888,U00777,2026-07-08T22:42:54.164080+00:00,10.10.6.190,Reports,READ,success,Delhi,tablet,S958713,
L00084889,U00077,2026-08-12T07:01:03.164088+00:00,10.10.7.137,Dashboard,VIEW,success,Bangalore,mobile,S783980,
L00084890,U00710,2026-07-22T19:39:09.164096+00:00,10.10.9.179,Reports,READ,success,Hyderabad,tablet,S549278,
L00084891,U00588,2026-07-03T11:47:55.164111+00:00,10.10.12.67,Dashboard,VIEW,success,Ahmedabad,tablet,S660646,
L00084892,U00777,2026-06-27T06:37:37.164125+00:00,10.10.8.47,Dashboard,READ,success,Delhi,desktop,S115735,
L00084893,U00453,2026-07-23T06:38:48.164138+00:00,10.10.8.143,Reports,READ,success,Ahmedabad,laptop,S796996,
L00084894,U00741,2026-06-26T10:01:28.164150+00:00,10.10.20.117,Profile,READ,success,Mumbai,laptop,S575862,
L00084895,U00734,2026-08-19T02:52:28.164159+00:00,10.10.2.204,Documents,VIEW,success,Pune,desktop,S116483,
L00084896,U00673,2026-06-17T09:15:04.164169+00:00,10.10.1.70,Profile,VIEW,success,Pune,desktop,S265839,
L00084897,U00862,2026-08-21T03:50:19.164177+00:00,10.10.13.194,Dashboard,VIEW,success,Chennai,laptop,S654536,
L00084898,U00064,2026-07-25T18:37:44.164185+00:00,10.10.10.85,Profile,READ,success,Ahmedabad,desktop,S869927,
L00084899,U00102,2026-07-26T07:34:14.164192+00:00,10.10.10.115,Transactions,READ,success,Pune,tablet,S538642,
L00084900,U00693,2026-07-24T22:57:35.164200+00:00,10.10.19.96,Transactions,READ,success,Hyderabad,mobile,S220795,
L00084901,U00394,2026-08-05T09:26:26.164207+00:00,10.10.3.222,Dashboard,READ,success,Ahmedabad,mobile,S833040,
L00084902,U00050,2026-09-02T22:40:26.164214+00:00,10.10.6.132,Reports,VIEW,success,Ahmedabad,tablet,S578760,
L00084903,U00364,2026-08-12T18:49:22.164223+00:00,10.10.19.194,Profile,VIEW,success,Bangalore,laptop,S965210,
L00084904,U00810,2026-07-28T09:43:31.164230+00:00,10.10.2.254,Transactions,DOWNLOAD,success,Ahmedabad,laptop,S621267,
L00084905,U00488,2026-08-13T06:18:24.164237+00:00,10.10.15.229,Profile,DOWNLOAD,success,Delhi,laptop,S658788,
L00084906,U00820,2026-08-23T20:11:58.164248+00:00,10.10.19.223,Reports,DOWNLOAD,success,Delhi,desktop,S696344,
L00084907,U00919,2026-08-25T22:03:53.164255+00:00,10.10.9.33,Reports,READ,success,Pune,laptop,S797530,
L00084908,U00471,2026-06-20T23:56:10.164264+00:00,10.10.1.127,Documents,VIEW,success,Mumbai,desktop,S885100,
L00084909,U00221,2026-06-29T20:32:19.164271+00:00,10.10.13.120,Dashboard,VIEW,success,Chennai,desktop,S341157,
L00084910,U00739,2026-06-14T14:03:29.164278+00:00,10.10.11.151,Dashboard,DOWNLOAD,success,Pune,laptop,S874481,
L00084911,U00028,2026-06-20T15:21:05.164286+00:00,10.10.12.16,Transactions,VIEW,success,Pune,laptop,S945518,
L00084912,U00621,2026-06-11T23:25:22.164293+00:00,10.10.8.216,Dashboard,DOWNLOAD,success,Delhi,desktop,S237017,
L00084913,U00254,2026-07-14T18:54:39.164304+00:00,10.10.10.222,Reports,READ,success,Hyderabad,tablet,S842824,
L00084914,U00093,2026-08-02T03:11:24.164312+00:00,10.10.16.7,Dashboard,DOWNLOAD,success,Chennai,desktop,S893843,
L00084915,U00359,2026-07-03T02:57:47.164319+00:00,10.10.1.196,Documents,READ,success,Delhi,desktop,S591928,
L00084916,U00585,2026-06-10T19:11:42.164329+00:00,10.10.7.249,Transactions,DOWNLOAD,success,Chennai,desktop,S695541,
L00084917,U00636,2026-06-10T16:08:48.164337+00:00,10.10.13.158,Profile,READ,success,Delhi,tablet,S517306,
L00084918,U00405,2026-06-17T22:16:40.164345+00:00,10.10.13.238,Profile,DOWNLOAD,success,Bangalore,mobile,S699160,
L00084919,U00192,2026-07-30T21:51:05.164352+00:00,10.10.11.78,Transactions,DOWNLOAD,success,Hyderabad,laptop,S681856,
L00084920,U00079,2026-06-12T21:44:51.164360+00:00,10.10.11.125,Reports,VIEW,success,Hyderabad,laptop,S413418,
L00084921,U00083,2026-07-11T13:27:56.164368+00:00,10.10.11.136,Profile,READ,success,Bangalore,tablet,S836688,
L00084922,U00283,2026-08-24T23:24:27.164376+00:00,10.10.15.82,Documents,READ,success,Kolkata,tablet,S966566,
L00084923,U00851,2026-08-30T05:52:02.164384+00:00,10.10.18.134,Dashboard,DOWNLOAD,success,Kolkata,laptop,S730330,
L00084924,U00740,2026-06-17T14:58:06.164393+00:00,10.10.20.112,Profile,VIEW,success,Delhi,laptop,S850220,
L00084925,U00949,2026-06-30T00:18:14.164400+00:00,10.10.12.96,Transactions,VIEW,success,Pune,tablet,S530627,
L00084926,U00417,2026-08-21T19:01:45.164411+00:00,10.10.12.117,Reports,READ,success,Ahmedabad,mobile,S585509,
L00084927,U00986,2026-07-05T13:04:36.164419+00:00,10.10.17.251,Reports,DOWNLOAD,success,Pune,tablet,S799801,
L00084928,U00377,2026-07-15T04:35:23.164427+00:00,10.10.9.186,Transactions,READ,success,Bangalore,mobile,S215845,
L00084929,U00889,2026-07-13T11:25:01.164434+00:00,10.10.11.162,Transactions,DOWNLOAD,success,Kolkata,tablet,S816866,
L00084930,U00702,2026-08-21T06:53:17.164441+00:00,10.10.9.48,Documents,DOWNLOAD,success,Ahmedabad,laptop,S687078,
L00084931,U00933,2026-08-16T14:39:31.164452+00:00,10.10.8.92,Documents,VIEW,success,Pune,mobile,S589493,
L00084932,U00138,2026-08-19T18:52:00.164460+00:00,10.10.4.65,Transactions,READ,success,Hyderabad,mobile,S498810,
L00084933,U00484,2026-08-02T12:10:11.164468+00:00,10.10.2.192,Documents,READ,success,Delhi,desktop,S970640,
L00084934,U00937,2026-08-02T06:14:34.164477+00:00,10.10.16.193,Dashboard,READ,success,Bangalore,laptop,S190490,
L00084935,U00114,2026-07-24T15:13:14.164485+00:00,10.10.10.30,Documents,VIEW,success,Hyderabad,tablet,S676468,
L00084936,U00211,2026-07-14T20:56:43.164495+00:00,10.10.12.103,Profile,READ,success,Chennai,mobile,S188215,
L00084937,U00086,2026-06-21T22:44:13.164503+00:00,10.10.19.81,Profile,DOWNLOAD,success,Ahmedabad,mobile,S492976,
L00084938,U00539,2026-07-12T22:24:54.164511+00:00,10.10.6.226,Profile,READ,success,Ahmedabad,desktop,S946762,
L00084939,U00530,2026-08-24T19:36:32.164519+00:00,10.10.10.85,Profile,VIEW,success,Kolkata,desktop,S735187,
L00084940,U00058,2026-08-08T08:06:19.164527+00:00,10.10.1.34,Reports,DOWNLOAD,success,Hyderabad,desktop,S130242,
L00084941,U00855,2026-08-10T12:19:06.164535+00:00,10.10.4.8,Profile,VIEW,success,Ahmedabad,tablet,S302589,
L00084942,U00107,2026-06-25T05:20:19.164543+00:00,10.10.20.78,Dashboard,READ,success,Ahmedabad,tablet,S574736,
L00084943,U00313,2026-08-25T19:25:57.164551+00:00,10.10.11.123,Documents,VIEW,success,Kolkata,laptop,S656424,
L00084944,U00656,2026-09-01T17:51:17.164559+00:00,10.10.10.51,Documents,READ,success,Delhi,desktop,S998730,
L00084945,U00199,2026-08-05T04:33:59.164567+00:00,10.10.20.69,Transactions,VIEW,success,Kolkata,laptop,S942766,
L00084946,U00877,2026-08-14T18:17:22.164577+00:00,10.10.6.102,Documents,VIEW,success,Hyderabad,tablet,S144483,
L00084947,U00747,2026-09-01T18:06:11.164585+00:00,10.10.14.4,Profile,VIEW,success,Chennai,laptop,S135905,
L00084948,U00634,2026-08-08T22:43:09.164593+00:00,10.10.10.107,Dashboard,VIEW,success,Bangalore,laptop,S241093,
L00084949,U00415,2026-06-30T04:41:41.164602+00:00,10.10.19.25,Reports,VIEW,success,Hyderabad,mobile,S680480,
L00084950,U00216,2026-07-20T23:56:02.164609+00:00,10.10.11.191,Documents,READ,success,Pune,desktop,S577196,
L00084951,U00429,2026-07-21T02:34:12.164617+00:00,10.10.18.214,Reports,DOWNLOAD,success,Delhi,tablet,S847893,
L00084952,U00443,2026-07-13T18:12:49.164625+00:00,10.10.7.93,Profile,VIEW,success,Ahmedabad,tablet,S561415,
L00084953,U00591,2026-07-20T03:43:09.164633+00:00,10.10.19.54,Transactions,DOWNLOAD,success,Mumbai,mobile,S535578,
L00084954,U00743,2026-07-30T02:45:25.164641+00:00,10.10.12.150,Transactions,DOWNLOAD,success,Pune,laptop,S795429,
L00084955,U00018,2026-08-10T04:56:16.164650+00:00,10.10.5.163,Dashboard,READ,success,Pune,mobile,S869222,
L00084956,U00377,2026-06-23T05:06:35.164660+00:00,10.10.20.25,Transactions,READ,success,Bangalore,desktop,S783975,
L00084957,U00284,2026-07-24T21:25:23.164668+00:00,10.10.14.243,Reports,DOWNLOAD,success,Mumbai,laptop,S837530,
L00084958,U00082,2026-06-28T12:40:17.164676+00:00,10.10.17.177,Dashboard,DOWNLOAD,success,Chennai,desktop,S907832,
L00084959,U00683,2026-07-17T15:32:22.164684+00:00,10.10.1.19,Dashboard,VIEW,success,Kolkata,laptop,S533869,
L00084960,U00646,2026-09-03T20:43:45.164692+00:00,10.10.3.96,Profile,READ,success,Delhi,laptop,S406850,
L00084961,U00009,2026-07-21T17:17:30.164699+00:00,10.10.3.221,Dashboard,DOWNLOAD,success,Hyderabad,mobile,S525251,
L00084962,U00355,2026-08-15T01:10:15.164707+00:00,10.10.13.31,Reports,VIEW,success,Chennai,desktop,S846710,
L00084963,U00434,2026-09-03T13:57:46.164715+00:00,10.10.9.93,Dashboard,VIEW,success,Ahmedabad,tablet,S842767,
L00084964,U00736,2026-06-19T11:37:17.164722+00:00,10.10.10.93,Transactions,DOWNLOAD,success,Bangalore,mobile,S306860,
L00084965,U00460,2026-06-21T02:17:13.164729+00:00,10.10.9.249,Dashboard,VIEW,success,Ahmedabad,tablet,S489123,
L00084966,U00060,2026-06-12T08:34:04.164739+00:00,10.10.3.126,Transactions,READ,success,Mumbai,tablet,S895359,
L00084967,U00092,2026-08-07T11:40:22.164751+00:00,10.10.18.20,Reports,READ,success,Delhi,mobile,S617118,
L00084968,U00435,2026-08-24T05:59:44.164758+00:00,10.10.9.149,Transactions,DOWNLOAD,success,Pune,mobile,S663615,
L00084969,U00445,2026-07-24T03:52:24.164766+00:00,10.10.9.237,Reports,READ,success,Mumbai,laptop,S324545,
L00084970,U00682,2026-07-16T02:53:35.164773+00:00,10.10.11.44,Documents,READ,success,Mumbai,mobile,S232409,
L00084971,U00256,2026-06-29T12:24:40.164782+00:00,10.10.3.109,Transactions,DOWNLOAD,success,Pune,desktop,S280917,
L00084972,U00087,2026-07-19T04:44:57.164789+00:00,10.10.8.254,Profile,DOWNLOAD,success,Mumbai,desktop,S514833,
L00084973,U00896,2026-08-06T06:47:21.164796+00:00,10.10.14.76,Dashboard,DOWNLOAD,success,Kolkata,desktop,S689199,
L00084974,U00805,2026-06-26T02:41:15.164804+00:00,10.10.3.167,Documents,VIEW,success,Delhi,mobile,S571626,
L00084975,U00711,2026-08-11T06:21:53.164812+00:00,10.10.20.39,Profile,DOWNLOAD,success,Kolkata,tablet,S826962,
L00084976,U00738,2026-08-11T21:42:17.164822+00:00,10.10.8.65,Transactions,DOWNLOAD,success,Mumbai,desktop,S146768,
L00084977,U00758,2026-06-13T06:42:25.164836+00:00,10.10.7.221,Dashboard,VIEW,success,Kolkata,tablet,S618960,
L00084978,U00719,2026-07-27T13:53:55.164844+00:00,10.10.14.187,Transactions,DOWNLOAD,success,Kolkata,desktop,S319558,
L00084979,U00365,2026-07-01T17:22:01.164852+00:00,10.10.4.65,Dashboard,VIEW,success,Ahmedabad,laptop,S524998,
L00084980,U00922,2026-08-19T05:40:18.164859+00:00,10.10.19.167,Transactions,DOWNLOAD,success,Pune,mobile,S114262,
L00084981,U00088,2026-07-27T07:39:24.164870+00:00,10.10.12.236,Reports,READ,success,Ahmedabad,mobile,S139998,
L00084982,U00018,2026-06-21T20:57:44.164878+00:00,10.10.20.127,Reports,DOWNLOAD,success,Pune,tablet,S985190,
L00084983,U00331,2026-06-18T16:50:00.164886+00:00,10.10.14.150,Documents,READ,success,Kolkata,desktop,S393213,
L00084984,U00276,2026-08-11T08:53:02.164894+00:00,10.10.16.1,Reports,VIEW,success,Bangalore,laptop,S712858,
L00084985,U00914,2026-06-22T06:56:12.164902+00:00,10.10.10.232,Profile,VIEW,success,Pune,mobile,S134698,
L00084986,U00261,2026-07-26T05:25:41.164912+00:00,10.10.11.19,Documents,DOWNLOAD,success,Mumbai,tablet,S181746,
L00084987,U00198,2026-07-01T01:28:26.164920+00:00,10.10.20.113,Dashboard,DOWNLOAD,success,Mumbai,mobile,S828273,
L00084988,U00136,2026-07-04T08:56:29.164927+00:00,10.10.11.95,Dashboard,READ,success,Bangalore,desktop,S334267,
L00084989,U00131,2026-08-07T04:00:31.164935+00:00,10.10.20.96,Documents,DOWNLOAD,success,Mumbai,tablet,S538730,
L00084990,U00828,2026-07-02T17:41:54.164943+00:00,10.10.4.156,Reports,DOWNLOAD,success,Chennai,laptop,S718229,
L00084991,U00144,2026-06-08T15:49:00.164950+00:00,10.10.18.100,Profile,VIEW,success,Pune,laptop,S522863,
L00084992,U00373,2026-07-20T02:36:37.164961+00:00,10.10.3.174,Profile,DOWNLOAD,success,Chennai,desktop,S897970,
L00084993,U00293,2026-07-13T16:16:25.164969+00:00,10.10.15.130,Transactions,READ,success,Hyderabad,laptop,S444387,
L00084994,U00881,2026-07-25T19:41:52.164977+00:00,10.10.12.147,Documents,READ,success,Pune,laptop,S757596,
L00084995,U00689,2026-06-16T13:38:29.164985+00:00,10.10.9.21,Profile,READ,success,Chennai,tablet,S193595,
L00084996,U00789,2026-07-16T21:35:59.164995+00:00,10.10.19.50,Documents,VIEW,success,Chennai,mobile,S912531,
L00084997,U00196,2026-08-07T14:20:22.165003+00:00,10.10.6.248,Dashboard,READ,success,Kolkata,tablet,S717698,
L00084998,U00308,2026-06-13T18:54:02.165013+00:00,10.10.5.213,Dashboard,READ,success,Hyderabad,laptop,S371964,
L00084999,U00701,2026-06-20T01:34:46.165020+00:00,10.10.2.140,Dashboard,READ,success,Delhi,mobile,S135194,
L00085000,U00601,2026-06-24T04:28:25.165028+00:00,10.10.11.187,Reports,READ,success,Hyderabad,desktop,S772139,
L00085001,U00443,2026-08-26T20:42:12.165036+00:00,10.10.20.38,Dashboard,READ,success,Ahmedabad,laptop,S944360,
L00085002,U00024,2026-07-14T08:34:46.165044+00:00,10.10.6.154,Profile,DOWNLOAD,success,Pune,mobile,S942116,
L00085003,U00970,2026-08-24T10:30:39.165052+00:00,10.10.17.216,Reports,READ,success,Bangalore,mobile,S615059,
L00085004,U00109,2026-06-18T03:24:30.165060+00:00,10.10.8.7,Transactions,DOWNLOAD,success,Bangalore,tablet,S679031,
L00085005,U00717,2026-08-31T21:19:23.165068+00:00,10.10.13.163,Transactions,READ,success,Hyderabad,desktop,S946753,
L00085006,U00589,2026-08-23T11:18:56.165078+00:00,10.10.16.216,Documents,READ,success,Delhi,tablet,S956779,
L00085007,U00128,2026-06-26T12:52:28.165086+00:00,10.10.6.42,Documents,DOWNLOAD,success,Kolkata,tablet,S713210,
L00085008,U00322,2026-07-06T00:27:19.165093+00:00,10.10.17.135,Dashboard,DOWNLOAD,success,Mumbai,laptop,S674123,
L00085009,U00502,2026-07-31T01:40:34.165101+00:00,10.10.14.80,Dashboard,READ,success,Hyderabad,mobile,S651844,
L00085010,U00498,2026-06-28T01:55:11.165117+00:00,10.10.15.133,Documents,DOWNLOAD,success,Chennai,laptop,S523935,
L00085011,U00193,2026-08-23T10:41:04.165130+00:00,10.10.6.117,Documents,VIEW,success,Bangalore,desktop,S525806,
L00085012,U00504,2026-08-24T07:45:26.165141+00:00,10.10.17.89,Profile,READ,success,Ahmedabad,tablet,S214174,
L00085013,U00434,2026-08-31T11:51:27.165150+00:00,10.10.10.2,Reports,READ,success,Ahmedabad,tablet,S977493,
L00085014,U00520,2026-08-22T03:57:31.165158+00:00,10.10.9.64,Transactions,VIEW,success,Mumbai,laptop,S543093,
L00085015,U00536,2026-06-09T18:34:50.165166+00:00,10.10.15.64,Transactions,VIEW,success,Hyderabad,mobile,S425322,
L00085016,U00722,2026-09-05T09:01:49.165176+00:00,10.10.2.56,Transactions,VIEW,success,Pune,laptop,S779748,
L00085017,U00943,2026-06-29T03:07:28.165184+00:00,10.10.13.153,Profile,DOWNLOAD,success,Pune,tablet,S621604,
L00085018,U00761,2026-07-27T02:51:55.165192+00:00,10.10.13.160,Documents,VIEW,success,Ahmedabad,desktop,S881199,
L00085019,U00031,2026-07-08T10:47:06.165202+00:00,10.10.16.161,Dashboard,VIEW,success,Pune,laptop,S158399,
L00085020,U00021,2026-07-13T18:23:55.165210+00:00,10.10.14.71,Transactions,DOWNLOAD,success,Delhi,mobile,S707157,
