transaction_code,account_code,transaction_timestamp,amount,currency,merchant,category,location,payment_method,channel,status
T00094163,A000589,2026-08-10T14:40:22.285113+00:00,830.01,INR,Apollo Pharmacy,Healthcare,Ahmedabad,card,branch,success
T00094164,A001228,2026-08-19T21:44:48.285122+00:00,2996.24,INR,Swiggy,Food,Chennai,card,branch,success
T00094165,A001013,2026-08-01T13:41:30.285130+00:00,1129.76,INR,Croma,Electronics,Bangalore,card,online,success
T00094166,A000968,2026-08-27T05:10:30.285141+00:00,191.76,INR,Netflix,Entertainment,Chennai,upi,online,success
T00094167,A001156,2026-07-26T05:16:15.285151+00:00,4635.06,INR,Coursera,Education,Pune,upi,mobile,success
T00094168,A001154,2026-08-23T21:32:14.285159+00:00,832.62,INR,Udemy,Education,Chennai,card,mobile,success
T00094169,A001212,2026-09-03T07:49:36.285168+00:00,614.82,INR,Croma,Electronics,Pune,card,branch,success
T00094170,A001229,2026-07-01T09:36:50.285177+00:00,1634.13,INR,MakeMyTrip,Travel,Chennai,upi,online,success
T00094171,A001170,2026-08-27T01:21:21.285185+00:00,576.79,INR,Netflix,Entertainment,Chennai,netbanking,mobile,success
T00094172,A000992,2026-06-19T09:05:59.285194+00:00,1684.46,INR,XYZ Electronics,Electronics,Chennai,upi,mobile,success
T00094173,A001014,2026-07-18T23:32:41.285203+00:00,1565.96,INR,MakeMyTrip,Travel,Delhi,card,online,success
T00094174,A000968,2026-08-23T01:31:13.285214+00:00,188.63,INR,Electricity Board,Utilities,Chennai,card,branch,success
T00094175,A000974,2026-08-13T22:43:34.285224+00:00,793.66,INR,Reliance Digital,Electronics,Chennai,netbanking,mobile,success
T00094176,A001242,2026-06-22T10:50:16.285235+00:00,1672.63,INR,Spotify,Entertainment,Chennai,upi,online,success
T00094177,A000698,2026-08-04T22:31:39.285244+00:00,2351.33,INR,Coursera,Education,Hyderabad,netbanking,branch,success
T00094178,A000353,2026-07-31T16:01:37.285252+00:00,1466.43,INR,MedPlus,Healthcare,Delhi,upi,mobile,success
T00094179,A000886,2026-09-03T22:42:14.285261+00:00,433.9,INR,Spotify,Entertainment,Delhi,netbanking,mobile,success
T00094180,A000654,2026-08-25T09:21:57.285269+00:00,770.28,INR,Netflix,Entertainment,Delhi,card,online,success
T00094181,A000922,2026-09-01T14:59:53.285278+00:00,834.66,INR,Ola,Travel,Pune,upi,online,success
T00094182,A000192,2026-08-01T00:09:02.285289+00:00,541.76,INR,Swiggy,Food,Bangalore,card,mobile,success
T00094183,A000158,2026-09-01T20:25:42.285298+00:00,1783.11,INR,MedPlus,Healthcare,Hyderabad,netbanking,branch,success
T00094184,A001203,2026-08-18T12:17:34.285307+00:00,2766.24,INR,MakeMyTrip,Travel,Delhi,upi,mobile,success
T00094185,A000083,2026-06-26T13:46:18.285316+00:00,1870.08,INR,Coursera,Education,Hyderabad,netbanking,online,success
T00094186,A000707,2026-07-11T23:06:43.285327+00:00,2693.2,INR,Myntra,Shopping,Pune,card,mobile,success
T00094187,A000687,2026-08-24T02:59:45.285335+00:00,640.17,INR,XYZ Electronics,Electronics,Delhi,upi,online,success
T00094188,A000998,2026-06-16T16:54:53.285343+00:00,1615.16,INR,XYZ Electronics,Electronics,Pune,upi,mobile,success
T00094189,A000901,2026-08-12T13:23:13.285352+00:00,1474.2,INR,MakeMyTrip,Travel,Kolkata,netbanking,mobile,success
T00094190,A000642,2026-07-01T22:58:26.285361+00:00,1337.2,INR,Ola,Travel,Mumbai,upi,mobile,success
T00094191,A000529,2026-08-18T15:13:22.285370+00:00,2968.91,INR,Spotify,Entertainment,Hyderabad,netbanking,branch,success
T00094192,A001107,2026-08-13T22:10:21.285379+00:00,1654.27,INR,Spotify,Entertainment,Bangalore,upi,online,success
T00094193,A000305,2026-07-17T19:45:46.285387+00:00,2504.38,INR,Uber,Travel,Delhi,card,branch,success
T00094194,A000757,2026-07-28T10:24:53.285395+00:00,1779.06,INR,Apollo Pharmacy,Healthcare,Hyderabad,card,mobile,success
T00094195,A000218,2026-06-26T21:21:17.285403+00:00,3209.35,INR,McDonalds,Food,Delhi,upi,online,success
T00094196,A001150,2026-08-21T06:09:41.285414+00:00,2539.22,INR,Myntra,Shopping,Pune,netbanking,mobile,success
T00094197,A000451,2026-08-28T20:56:49.285423+00:00,1241.97,INR,Coursera,Education,Bangalore,netbanking,mobile,success
T00094198,A000018,2026-08-29T08:48:36.285432+00:00,3995.57,INR,Airtel,Utilities,Delhi,upi,online,success
T00094199,A000995,2026-07-25T02:38:09.285441+00:00,527.59,INR,XYZ Electronics,Electronics,Chennai,netbanking,mobile,success
T00094200,A000684,2026-07-09T02:11:08.285449+00:00,1914.54,INR,Amazon,Shopping,Delhi,card,online,success
T00094201,A000088,2026-07-12T19:08:21.285458+00:00,2109.53,INR,Coursera,Education,Mumbai,upi,branch,success
T00094202,A000839,2026-07-11T19:57:48.285466+00:00,1040.24,INR,Apollo Pharmacy,Healthcare,Pune,netbanking,online,success
T00094203,A000232,2026-06-23T00:25:51.285474+00:00,1946.99,INR,Myntra,Shopping,Kolkata,netbanking,mobile,success
T00094204,A000767,2026-07-13T06:59:06.285483+00:00,810.92,INR,Electricity Board,Utilities,Bangalore,upi,mobile,success
T00094205,A000532,2026-07-24T11:57:15.285491+00:00,296.32,INR,XYZ Electronics,Electronics,Ahmedabad,upi,branch,success
T00094206,A000136,2026-06-14T17:39:02.285502+00:00,1494.11,INR,Amazon,Shopping,Pune,netbanking,branch,success
T00094207,A000783,2026-08-09T07:42:27.285511+00:00,949.54,INR,Reliance Digital,Shopping,Hyderabad,card,mobile,success
T00094208,A000075,2026-09-01T19:16:15.285523+00:00,4619.49,INR,Spotify,Entertainment,Mumbai,card,branch,success
T00094209,A000300,2026-06-26T20:08:46.285532+00:00,2039.46,INR,Zomato,Food,Kolkata,netbanking,mobile,success
T00094210,A000478,2026-07-14T11:05:10.285539+00:00,640.22,INR,Jio,Utilities,Chennai,upi,mobile,success
T00094211,A000019,2026-08-14T09:03:39.285548+00:00,378.62,INR,XYZ Electronics,Electronics,Mumbai,upi,branch,success
T00094212,A000987,2026-06-20T12:49:44.285558+00:00,3716.42,INR,Myntra,Shopping,Pune,card,mobile,success
T00094213,A000855,2026-07-16T21:53:57.285567+00:00,1538.23,INR,Swiggy,Food,Hyderabad,upi,branch,success
T00094214,A000855,2026-06-12T20:26:14.285578+00:00,5185.66,INR,IndiGo,Travel,Hyderabad,card,branch,success
T00094215,A000235,2026-08-06T07:13:47.285587+00:00,466.06,INR,McDonalds,Food,Pune,upi,mobile,success
T00094216,A000748,2026-06-24T11:42:06.285599+00:00,1997.32,INR,Udemy,Education,Pune,card,mobile,success
T00094217,A001096,2026-08-16T10:10:17.285608+00:00,868.49,INR,Netflix,Entertainment,Mumbai,card,branch,success
T00094218,A000525,2026-07-30T19:45:53.285617+00:00,868.68,INR,Spotify,Entertainment,Bangalore,card,mobile,success
T00094219,A000066,2026-06-09T10:35:15.285625+00:00,1247.79,INR,Spotify,Entertainment,Delhi,netbanking,mobile,success
T00094220,A000302,2026-08-18T15:47:04.285633+00:00,886.54,INR,Spotify,Entertainment,Delhi,netbanking,online,success
T00094221,A000723,2026-08-17T13:04:43.285641+00:00,3841.6,INR,Swiggy,Food,Mumbai,netbanking,mobile,success
T00094222,A000786,2026-08-08T14:08:14.285649+00:00,2394.91,INR,Electricity Board,Utilities,Pune,upi,online,success
T00094223,A000491,2026-08-09T22:52:49.285658+00:00,299.78,INR,BookMyShow,Entertainment,Bangalore,card,online,success
T00094224,A000129,2026-06-17T20:34:24.285666+00:00,1384.01,INR,Croma,Electronics,Ahmedabad,netbanking,mobile,success
T00094225,A000061,2026-08-20T10:58:29.285675+00:00,396.58,INR,Jio,Utilities,Bangalore,upi,mobile,success
T00094226,A001052,2026-06-20T12:45:33.285686+00:00,799.71,INR,Airtel,Utilities,Hyderabad,upi,online,success
T00094227,A000329,2026-07-30T09:56:22.285695+00:00,3707.27,INR,Udemy,Education,Mumbai,upi,branch,success
T00094228,A000239,2026-06-29T02:49:30.285705+00:00,1792.25,INR,Swiggy,Food,Mumbai,upi,online,success
T00094229,A000330,2026-07-24T08:00:15.285714+00:00,3478.18,INR,Udemy,Education,Hyderabad,card,branch,success
T00094230,A000523,2026-07-31T03:19:14.285723+00:00,1077.31,INR,Zomato,Food,Hyderabad,upi,mobile,success
T00094231,A000321,2026-06-14T12:37:15.285731+00:00,2624.98,INR,Udemy,Education,Hyderabad,netbanking,online,success
T00094232,A001133,2026-06-16T19:11:35.285740+00:00,1995.16,INR,Apollo Pharmacy,Healthcare,Kolkata,card,online,success
T00094233,A000960,2026-07-06T10:56:46.285749+00:00,1206.77,INR,Croma,Electronics,Mumbai,card,online,success
T00094234,A000457,2026-06-10T22:26:39.285757+00:00,266.14,INR,Electricity Board,Utilities,Chennai,netbanking,branch,success
T00094235,A000959,2026-08-04T03:29:17.285765+00:00,1605.38,INR,Airtel,Utilities,Ahmedabad,upi,online,success
T00094236,A000228,2026-08-06T20:59:04.285776+00:00,1438.11,INR,Uber,Travel,Hyderabad,netbanking,online,success
T00094237,A000530,2026-09-05T12:50:06.285785+00:00,10222.36,INR,McDonalds,Food,Ahmedabad,card,online,success
T00094238,A000228,2026-09-03T20:43:02.285793+00:00,3443.48,INR,XYZ Electronics,Electronics,Hyderabad,netbanking,branch,success
T00094239,A000047,2026-07-05T10:01:16.285802+00:00,2233.42,INR,Coursera,Education,Delhi,netbanking,mobile,success
T00094240,A001127,2026-07-05T13:29:53.285811+00:00,778.64,INR,Spotify,Entertainment,Kolkata,card,online,success
T00094241,A001000,2026-06-22T10:35:19.285820+00:00,2758.87,INR,Apollo Pharmacy,Healthcare,Pune,card,mobile,success
T00094242,A001232,2026-08-22T19:05:27.285828+00:00,2125.97,INR,MedPlus,Healthcare,Pune,netbanking,mobile,success
T00094243,A000730,2026-07-11T04:19:13.285836+00:00,1480.98,INR,MakeMyTrip,Travel,Delhi,card,branch,success
T00094244,A001024,2026-07-22T23:27:57.285845+00:00,1603.64,INR,Uber,Travel,Bangalore,netbanking,online,success
T00094245,A000203,2026-09-03T19:08:27.285855+00:00,567.29,INR,MakeMyTrip,Travel,Delhi,card,online,success
T00094246,A000459,2026-06-24T08:05:00.285869+00:00,2464.23,INR,IndiGo,Travel,Delhi,netbanking,mobile,success
T00094247,A001189,2026-09-03T18:32:41.285879+00:00,333.76,INR,MakeMyTrip,Travel,Chennai,upi,online,success
T00094248,A000522,2026-07-01T17:06:09.285887+00:00,1051.68,INR,Amazon,Shopping,Kolkata,card,mobile,success
T00094249,A000307,2026-07-19T10:46:28.285895+00:00,1077.14,INR,IndiGo,Travel,Chennai,card,branch,success
T00094250,A001042,2026-07-24T21:14:44.285904+00:00,382.18,INR,Reliance Digital,Electronics,Chennai,card,branch,success
T00094251,A000345,2026-07-21T22:09:39.285912+00:00,1970.45,INR,Jio,Utilities,Ahmedabad,card,branch,success
T00094252,A000004,2026-07-14T13:37:27.285920+00:00,3258.97,INR,Jio,Utilities,Bangalore,upi,mobile,success
T00094253,A000517,2026-07-07T03:50:10.285930+00:00,1497.19,INR,Myntra,Shopping,Kolkata,netbanking,online,success
T00094254,A001016,2026-07-06T22:14:55.285938+00:00,751.07,INR,Zomato,Food,Bangalore,netbanking,mobile,success
T00094255,A000283,2026-07-13T06:04:14.285947+00:00,1479.15,INR,Electricity Board,Utilities,Hyderabad,card,branch,success
T00094256,A000634,2026-08-12T19:19:53.285957+00:00,819.88,INR,XYZ Electronics,Electronics,Kolkata,upi,online,success
T00094257,A000623,2026-06-28T02:47:39.285965+00:00,2053.63,INR,Electricity Board,Utilities,Ahmedabad,upi,branch,success
T00094258,A000047,2026-07-05T05:32:57.285974+00:00,2173.66,INR,Reliance Digital,Electronics,Delhi,card,branch,success
T00094259,A000156,2026-06-13T15:58:50.285983+00:00,1310.1,INR,Netflix,Entertainment,Ahmedabad,upi,branch,success
T00094260,A000007,2026-07-03T14:38:15.285992+00:00,2074.19,INR,Reliance Digital,Electronics,Pune,card,online,success
T00094261,A001025,2026-07-11T21:06:55.286000+00:00,1965.03,INR,Croma,Electronics,Mumbai,upi,mobile,success
T00094262,A000492,2026-07-14T08:43:27.286008+00:00,918.18,INR,McDonalds,Food,Bangalore,card,online,success
T00094263,A000757,2026-08-23T13:56:41.286020+00:00,1096.95,INR,Zomato,Food,Hyderabad,netbanking,branch,success
T00094264,A001205,2026-08-23T23:44:17.286028+00:00,1590.65,INR,Electricity Board,Utilities,Delhi,upi,online,success
T00094265,A001073,2026-07-02T09:11:11.286037+00:00,2067.11,INR,Dominos,Food,Chennai,card,branch,success
T00094266,A000844,2026-08-25T15:37:41.286051+00:00,1798.0,INR,MakeMyTrip,Travel,Delhi,netbanking,mobile,success
T00094267,A000056,2026-08-29T01:09:43.286061+00:00,2477.89,INR,Reliance Digital,Electronics,Chennai,upi,branch,success
T00094268,A000754,2026-07-05T04:47:57.286069+00:00,1082.51,INR,Udemy,Education,Mumbai,netbanking,online,success
T00094269,A000194,2026-08-03T08:52:28.286078+00:00,896.18,INR,Uber,Travel,Delhi,upi,branch,success
T00094270,A000373,2026-08-25T12:43:43.286086+00:00,2682.54,INR,BookMyShow,Entertainment,Hyderabad,netbanking,mobile,success
T00094271,A000585,2026-07-02T23:32:28.286094+00:00,2125.14,INR,Netflix,Entertainment,Hyderabad,netbanking,branch,success
T00094272,A000031,2026-08-11T20:46:44.286107+00:00,3429.5,INR,Coursera,Education,Pune,netbanking,mobile,success
T00094273,A000575,2026-08-04T01:55:35.286116+00:00,1248.92,INR,Udemy,Education,Chennai,netbanking,branch,success
T00094274,A000958,2026-09-02T01:35:16.286125+00:00,1405.62,INR,Coursera,Education,Bangalore,upi,online,success
T00094275,A000806,2026-08-28T01:59:39.286134+00:00,3771.19,INR,MedPlus,Healthcare,Ahmedabad,card,branch,success
T00094276,A000600,2026-08-28T02:29:41.286145+00:00,2026.49,INR,Myntra,Shopping,Hyderabad,upi,mobile,success
T00094277,A001010,2026-08-02T04:47:53.286158+00:00,933.26,INR,BookMyShow,Entertainment,Ahmedabad,card,online,success
T00094278,A001116,2026-08-09T13:00:04.286167+00:00,392.8,INR,Dominos,Food,Ahmedabad,card,mobile,success
T00094279,A000522,2026-07-05T04:41:59.286176+00:00,1927.6,INR,Reliance Digital,Electronics,Kolkata,upi,online,success
T00094280,A000092,2026-08-05T06:27:09.286184+00:00,799.66,INR,Zomato,Food,Mumbai,upi,online,success
T00094281,A000389,2026-06-13T22:12:44.286193+00:00,520.93,INR,Zomato,Food,Kolkata,netbanking,branch,success
T00094282,A000798,2026-08-24T23:12:05.286202+00:00,3530.39,INR,Udemy,Education,Ahmedabad,card,branch,success
T00094283,A000232,2026-06-13T01:17:08.286211+00:00,595.76,INR,Apollo Pharmacy,Healthcare,Kolkata,card,branch,success
T00094284,A001045,2026-08-18T01:05:59.286221+00:00,804.76,INR,Udemy,Education,Hyderabad,card,mobile,success
T00094285,A000220,2026-06-20T14:26:26.286229+00:00,4955.73,INR,Zomato,Food,Bangalore,upi,online,success
T00094286,A001128,2026-06-26T16:07:14.286240+00:00,944.15,INR,Zomato,Food,Ahmedabad,upi,mobile,success
T00094287,A000209,2026-08-01T02:32:18.286250+00:00,1381.05,INR,Coursera,Education,Delhi,card,branch,success
T00094288,A000681,2026-07-13T06:34:58.286258+00:00,2409.93,INR,MakeMyTrip,Travel,Delhi,netbanking,branch,success
T00094289,A000929,2026-06-29T21:51:24.286267+00:00,3613.29,INR,Coursera,Education,Bangalore,card,mobile,success
T00094290,A000677,2026-08-11T22:07:35.286276+00:00,1236.67,INR,Myntra,Shopping,Delhi,card,branch,success
T00094291,A000964,2026-08-31T07:04:38.286284+00:00,2930.74,INR,Croma,Electronics,Mumbai,netbanking,branch,success
T00094292,A000239,2026-08-09T04:16:11.286292+00:00,1994.9,INR,MakeMyTrip,Travel,Mumbai,netbanking,branch,success
T00094293,A000551,2026-07-03T11:42:27.286301+00:00,3634.23,INR,Netflix,Entertainment,Pune,netbanking,online,success
T00094294,A001009,2026-06-15T15:24:49.286310+00:00,982.62,INR,Udemy,Education,Mumbai,upi,branch,success
T00094295,A001007,2026-08-27T19:20:26.286318+00:00,1777.16,INR,Flipkart,Shopping,Kolkata,upi,mobile,success
T00094296,A000913,2026-06-19T08:36:54.286329+00:00,1753.7,INR,Netflix,Entertainment,Mumbai,card,mobile,success
T00094297,A001141,2026-08-25T09:34:11.286339+00:00,1159.98,INR,Udemy,Education,Bangalore,netbanking,online,success
T00094298,A001112,2026-07-07T06:29:11.286347+00:00,821.29,INR,MedPlus,Healthcare,Ahmedabad,card,online,success
T00094299,A000816,2026-07-18T22:44:05.286356+00:00,1335.88,INR,Flipkart,Shopping,Kolkata,netbanking,online,success
T00094300,A001111,2026-08-05T07:15:41.286365+00:00,7067.7,INR,Coursera,Education,Kolkata,card,branch,success
T00094301,A001081,2026-08-01T07:44:21.286374+00:00,1857.93,INR,MedPlus,Healthcare,Kolkata,upi,online,success
T00094302,A000353,2026-08-20T03:00:21.286383+00:00,6991.87,INR,Croma,Electronics,Delhi,card,mobile,success
T00094303,A000352,2026-06-27T08:20:03.286391+00:00,1085.54,INR,Flipkart,Shopping,Delhi,upi,online,success
T00094304,A000631,2026-07-01T00:23:17.286401+00:00,2701.8,INR,Amazon,Shopping,Kolkata,card,mobile,success
T00094305,A000088,2026-08-02T03:46:01.286409+00:00,1215.14,INR,Jio,Utilities,Mumbai,upi,branch,success
T00094306,A000582,2026-06-26T23:56:57.286419+00:00,801.71,INR,Ola,Travel,Pune,upi,mobile,success
T00094307,A000547,2026-07-11T10:18:03.286428+00:00,1772.64,INR,Croma,Electronics,Mumbai,upi,online,success
T00094308,A000968,2026-06-21T00:11:54.286437+00:00,1638.45,INR,Udemy,Education,Chennai,netbanking,mobile,success
T00094309,A000459,2026-08-03T03:18:08.286447+00:00,628.89,INR,Spotify,Entertainment,Delhi,upi,mobile,success
T00094310,A001236,2026-08-31T06:44:38.286456+00:00,1948.4,INR,BookMyShow,Entertainment,Ahmedabad,netbanking,branch,success
T00094311,A000285,2026-07-03T17:44:44.286465+00:00,1180.22,INR,BookMyShow,Entertainment,Bangalore,upi,online,success
T00094312,A000519,2026-08-26T17:40:06.286474+00:00,924.74,INR,Dominos,Food,Bangalore,card,online,success
T00094313,A000402,2026-09-03T13:36:38.286482+00:00,1864.52,INR,Dominos,Food,Hyderabad,netbanking,branch,success
T00094314,A000658,2026-07-25T23:18:30.286491+00:00,737.75,INR,Ola,Travel,Mumbai,netbanking,branch,success
T00094315,A000950,2026-06-10T21:03:38.286501+00:00,1966.26,INR,Uber,Travel,Hyderabad,netbanking,branch,success
T00094316,A000478,2026-06-19T21:52:03.286512+00:00,1816.6,INR,Spotify,Entertainment,Chennai,netbanking,mobile,success
T00094317,A000860,2026-07-04T10:46:53.286521+00:00,841.97,INR,Reliance Digital,Electronics,Mumbai,upi,mobile,success
T00094318,A000961,2026-06-21T03:23:37.286529+00:00,589.64,INR,Ola,Travel,Ahmedabad,netbanking,online,success
T00094319,A000419,2026-09-06T04:20:25.286539+00:00,485.79,INR,Apollo Pharmacy,Healthcare,Delhi,netbanking,mobile,success
T00094320,A000153,2026-07-23T17:50:21.286547+00:00,2491.14,INR,Coursera,Education,Delhi,netbanking,branch,success
T00094321,A001208,2026-09-01T18:46:39.286556+00:00,8709.14,INR,Uber,Travel,Mumbai,card,branch,success
T00094322,A000483,2026-07-08T02:18:33.286564+00:00,642.64,INR,Coursera,Education,Bangalore,card,mobile,success
T00094323,A000542,2026-07-29T03:48:25.286572+00:00,780.63,INR,Apollo Pharmacy,Healthcare,Pune,netbanking,online,success
T00094324,A001015,2026-06-12T16:33:14.286581+00:00,2000.08,INR,BookMyShow,Entertainment,Ahmedabad,card,online,success
T00094325,A000144,2026-07-16T03:28:47.286589+00:00,657.29,INR,Jio,Utilities,Kolkata,upi,branch,success
T00094326,A000455,2026-06-24T06:09:22.286600+00:00,1052.72,INR,MedPlus,Healthcare,Chennai,netbanking,mobile,success
T00094327,A000764,2026-06-30T12:25:03.286609+00:00,3155.98,INR,MedPlus,Healthcare,Chennai,card,mobile,success
T00094328,A000729,2026-08-20T22:06:06.286619+00:00,4426.91,INR,Airtel,Utilities,Chennai,netbanking,mobile,success
T00094329,A000950,2026-06-27T03:07:40.286627+00:00,5834.73,INR,Spotify,Entertainment,Hyderabad,netbanking,online,success
T00094330,A000791,2026-09-01T23:58:23.286637+00:00,1720.44,INR,Dominos,Food,Chennai,upi,branch,success
T00094331,A001214,2026-06-21T03:00:54.286645+00:00,5290.79,INR,Zomato,Food,Bangalore,netbanking,mobile,success
T00094332,A000674,2026-07-10T13:29:53.286654+00:00,791.26,INR,Netflix,Entertainment,Mumbai,card,mobile,success
T00094333,A001228,2026-08-25T01:58:16.286662+00:00,1875.33,INR,Flipkart,Shopping,Chennai,card,online,success
T00094334,A000919,2026-07-26T12:46:20.286671+00:00,4298.11,INR,Electricity Board,Utilities,Kolkata,upi,online,success
T00094335,A000472,2026-07-12T09:09:01.286680+00:00,635.89,INR,MedPlus,Healthcare,Delhi,card,online,success
T00094336,A000532,2026-07-28T15:48:21.286691+00:00,1962.34,INR,Airtel,Utilities,Ahmedabad,upi,online,success
T00094337,A001088,2026-08-08T02:18:54.286699+00:00,1510.13,INR,Airtel,Utilities,Hyderabad,netbanking,mobile,success
